Estacao;Data;Hora;TempBulboSeco;UmidadeRelativa;PressaoAtmEstacao;VelocidadeVento;Nebulosidade;
83781;06/06/1980;1200;14;93;931.7;5.5;10;
83781;06/06/1980;1800;20.8;67;929.2;1.6;3;
83781;07/06/1980;0000;16.4;91;931;3.3;10;
83781;07/06/1980;1200;13.4;97;931.5;2.3;10;
83781;07/06/1980;1800;23.4;49;928.6;1.5;3;
83781;08/06/1980;0000;17.4;71;929.6;2.1;0;
83781;08/06/1980;1200;15;83;931;3.1;0;
83781;08/06/1980;1800;25.2;48;927.7;2.5;3;
83781;09/06/1980;0000;18.4;75;928.6;3.3;0;
83781;09/06/1980;1200;17.3;82;930.6;1.6;0;
83781;09/06/1980;1800;25.7;38;928;2.3;6;
83781;10/06/1980;0000;20;74;929.3;1.1;7;
83781;10/06/1980;1200;18;81;930.5;2.3;2;
83781;10/06/1980;1800;23.6;47;928;2.1;7;
83781;11/06/1980;0000;20;65;929.4;0;7;
83781;11/06/1980;1200;16.7;77;930.3;0;9;
83781;11/06/1980;1800;22.8;44;927.3;1.5;10;
83781;12/06/1980;0000;20.4;59;927.7;0;10;
83781;12/06/1980;1200;17.4;72;926.3;2.1;10;
83781;12/06/1980;1800;24.4;34;922.8;3.5;9;
83781;13/06/1980;0000;20.5;60;923.5;1.3;7;
83781;13/06/1980;1200;20.2;53;921.6;7.5;6;
83781;13/06/1980;1800;25.1;42;918.7;6.6;10;
83781;14/06/1980;0000;16.9;77;922.7;3.8;10;
83781;14/06/1980;1200;11.5;75;928;3.1;10;
83781;14/06/1980;1800;17.1;51;927.5;1.6;8;
83781;15/06/1980;0000;11.3;80;930.5;2.1;6;
83781;15/06/1980;1200;11;89;933;3.3;10;
83781;15/06/1980;1800;18.3;52;930.5;5;8;
83781;16/06/1980;0000;13.8;84;931.1;4.1;10;
83781;16/06/1980;1200;11.9;86;933.3;5;10;
83781;16/06/1980;1800;20;37;930.3;2.8;0;
83781;17/06/1980;0000;14.8;85;931.9;1.6;0;
83781;17/06/1980;1200;9.6;97;932.1;3.1;10;
83781;17/06/1980;1800;20.4;48;928.9;1;0;
83781;18/06/1980;0000;14.3;74;929.6;3;0;
83781;18/06/1980;1200;12;84;931.6;1.6;0;
83781;18/06/1980;1800;22.2;37;929;1.3;0;
83781;19/06/1980;0000;15.3;73;930;1.3;0;
83781;19/06/1980;1200;13.2;75;931.1;1.1;0;
83781;19/06/1980;1800;21.4;35;928.8;3.1;2;
83781;20/06/1980;0000;17.4;54;931.8;1.6;8;
83781;20/06/1980;1200;12.3;91;932.9;0.8;9;
83781;20/06/1980;1800;21.2;43;929.7;1.1;10;
83781;21/06/1980;0000;15.4;81;932.1;1;10;
83781;21/06/1980;1200;14.4;87;931.5;3.5;10;
83781;21/06/1980;1800;15.6;80;929.4;4.1;10;
83781;22/06/1980;0000;13.8;90;931.1;3.3;10;
83781;22/06/1980;1200;12;94;931.1;4;10;
83781;22/06/1980;1800;15.8;70;930;5.5;10;
83781;23/06/1980;0000;12;93;930.7;3.5;10;
83781;23/06/1980;1200;12.7;85;929.8;3.3;10;
83781;23/06/1980;1800;17.2;62;925.8;2.5;6;
83781;24/06/1980;0000;13.6;85;927.5;2.6;10;
83781;24/06/1980;1200;13.7;86;928.6;3.6;10;
83781;24/06/1980;1800;22.7;55;925.4;3.5;9;
83781;25/06/1980;0000;16.3;84;925.8;2.3;0;
83781;25/06/1980;1200;17.3;80;925.9;2.5;10;
83781;25/06/1980;1800;18.3;73;930.9;4.1;9;
83781;26/06/1980;0000;15.4;91;923.7;4.1;10;
83781;26/06/1980;1200;15.3;97;926.3;2.5;10;
83781;26/06/1980;1800;15.3;91;922.7;4.1;10;
83781;27/06/1980;0000;15.4;94;927.1;4;5;
83781;27/06/1980;1200;9.7;82;931.6;1.6;10;
83781;27/06/1980;1800;12.8;66;930;4.1;10;
83781;28/06/1980;0000;9.4;72;932;3.3;8;
83781;28/06/1980;1200;11.1;84;930.9;6.6;9;
83781;28/06/1980;1800;18.3;62;928.6;1.1;0;
83781;29/06/1980;0000;14.2;83;929.7;3.3;0;
83781;29/06/1980;1200;9.5;95;931.4;3.8;10;
83781;29/06/1980;1800;20.4;64;929;1.6;0;
83781;30/06/1980;0000;15.1;82;929.1;1.5;0;
83781;30/06/1980;1200;14.3;83;929.7;1;3;
83781;30/06/1980;1800;24.2;39;926.5;5;0;
83781;01/07/1980;0000;20;65;928;3.5;0;
83781;01/07/1980;1200;17.1;75;929.9;1;4;
83781;01/07/1980;1800;21;73;928.8;3.3;10;
83781;02/07/1980;0000;17.1;88;931;3;10;
83781;02/07/1980;1200;13.7;89;933;3;10;
83781;02/07/1980;1800;13.9;81;931.8;4.1;10;
83781;03/07/1980;0000;12.7;87;933.2;3.3;10;
83781;03/07/1980;1200;12.1;93;932.6;2;10;
83781;03/07/1980;1800;13.3;91;931.5;1.6;10;
83781;04/07/1980;0000;12.3;95;932.7;0.7;10;
83781;04/07/1980;1200;12.6;97;933.1;1.6;10;
83781;04/07/1980;1800;17.2;69;931.6;3.3;10;
83781;05/07/1980;0000;14.6;89;933.3;3.3;10;
83781;05/07/1980;1200;13.3;98;933.5;3.3;10;
83781;05/07/1980;1800;15.4;83;931.3;5;10;
83781;06/07/1980;0000;13.4;87;931.8;4.1;10;
83781;06/07/1980;1200;13.8;82;931.4;4.1;6;
83781;06/07/1980;1800;20.4;64;927.6;1;2;
83781;07/07/1980;0000;14.7;89;929.9;4.1;10;
83781;07/07/1980;1200;13.7;92;930.9;5.5;10;
83781;07/07/1980;1800;16.6;80;929;4.6;4;
83781;08/07/1980;0000;15.2;89;930.1;2;0;
83781;08/07/1980;1200;11.9;95;931.1;2.6;10;
83781;08/07/1980;1800;22.2;59;926.5;0.5;0;
83781;09/07/1980;0000;17.8;66;928.2;2;0;
83781;09/07/1980;1200;17;70;928.8;0;10;
83781;09/07/1980;1800;25;42;926.3;4.1;2;
83781;10/07/1980;0000;20.6;60;927.9;1.5;0;
83781;10/07/1980;1200;15.8;92;930.1;2.1;10;
83781;10/07/1980;1800;20;68;927.6;2.5;10;
83781;11/07/1980;0000;15.8;88;930.6;4.1;10;
83781;11/07/1980;1200;15.8;89;929.8;4;10;
83781;11/07/1980;1800;24.3;46;927.4;2;4;
83781;12/07/1980;0000;15.8;92;929.8;1.6;10;
83781;12/07/1980;1200;14;98;929.8;1.6;10;
83781;12/07/1980;1800;24.4;44;927.3;2.3;7;
83781;13/07/1980;0000;19.4;78;928.7;2;0;
83781;13/07/1980;1200;14.9;90;927.2;0.5;7;
83781;13/07/1980;1800;24;42;922.8;4.1;10;
83781;14/07/1980;0000;21.2;58;923.7;1;3;
83781;14/07/1980;1200;20.9;46;922.8;7.8;10;
83781;14/07/1980;1800;23.4;49;921.5;5.8;10;
83781;15/07/1980;0000;22;57;924.2;5.8;2;
83781;15/07/1980;1200;13;87;929.8;5;10;
83781;15/07/1980;1800;11;86;930.8;3.8;10;
83781;16/07/1980;0000;9.6;89;932.1;5.3;10;
83781;16/07/1980;1200;12.2;83;931;6.6;7;
83781;16/07/1980;1800;20;60;929.1;3.3;2;
83781;17/07/1980;0000;13.3;89;930.1;3.3;10;
83781;17/07/1980;1200;12.4;98;929.4;1.6;10;
83781;17/07/1980;1800;24.8;50;926.6;5.6;7;
83781;18/07/1980;0000;20.7;63;928;1.6;0;
83781;18/07/1980;1200;15.2;93;929.7;1.6;10;
83781;18/07/1980;1800;21.9;67;927.5;0.8;4;
83781;19/07/1980;0000;16.2;93;928.8;1.6;10;
83781;19/07/1980;1200;14.6;93;928.6;4;10;
83781;19/07/1980;1800;26.3;42;924.7;1.3;0;
83781;20/07/1980;0000;20.5;73;926.4;1.6;0;
83781;20/07/1980;1200;15.1;94;927.9;1.5;5;
83781;20/07/1980;1800;25.4;37;924.3;6;8;
83781;21/07/1980;0000;21;53;924.7;3.3;0;
83781;21/07/1980;1200;21.2;54;926.4;3.3;0;
83781;21/07/1980;1800;21.2;66;924.7;3;10;
83781;22/07/1980;0000;15.4;89;928.6;3.5;10;
83781;22/07/1980;1200;16.2;88;927.8;2;10;
83781;22/07/1980;1800;24.8;44;925.6;5;10;
83781;23/07/1980;0000;17;88;928;1.1;3;
83781;23/07/1980;1200;13.9;77;929.9;3;10;
83781;23/07/1980;1800;18.8;58;928.3;3.8;0;
83781;24/07/1980;0000;13.1;85;930.6;3.6;10;
83781;24/07/1980;1200;14.2;78;931.3;3.8;10;
83781;24/07/1980;1800;20.6;57;928.5;3.6;0;
83781;25/07/1980;0000;14.8;84;930.4;3;10;
83781;25/07/1980;1200;13.7;89;930.1;3.3;10;
83781;25/07/1980;1800;24.8;54;925.8;2.1;6;
83781;26/07/1980;0000;19;67;925.7;3.1;0;
83781;26/07/1980;1200;16;78;925.6;2.3;0;
83781;26/07/1980;1800;26.2;32;922.5;4.1;10;
83781;27/07/1980;0000;19.7;51;923.1;3.1;10;
83781;27/07/1980;1200;22;45;924.9;6.6;9;
83781;27/07/1980;1800;21.8;60;925.3;3.8;10;
83781;28/07/1980;0000;15.4;88;927.2;1.2;10;
83781;28/07/1980;1200;15.1;89;927.4;6.6;10;
83781;28/07/1980;1800;27;44;923.1;3.3;6;
83781;29/07/1980;0000;20.2;69;924.1;1.6;3;
83781;29/07/1980;1200;19.5;67;925.5;2.1;8;
83781;29/07/1980;1800;27.2;33;922.5;3.6;6;
83781;30/07/1980;0000;22.4;46;922.8;1.6;0;
83781;30/07/1980;1200;21;57;923.8;4;9;
83781;30/07/1980;1800;23.4;44;922.4;3.3;10;
83781;31/07/1980;0000;19.2;71;925.5;4.1;10;
83781;31/07/1980;1200;11.6;90;931.8;4;10;
83781;31/07/1980;1800;11.6;81;931.9;3;10;
83781;01/08/1980;0000;9.8;88;933.5;3.3;10;
83781;01/08/1980;1200;10.8;89;934.5;5;10;
83781;01/08/1980;1800;13.2;84;932;2.8;10;
83781;02/08/1980;0000;12.4;88;932.7;4.1;10;
83781;02/08/1980;1200;13.2;85;933.2;5;10;
83781;02/08/1980;1800;20.9;53;930.4;3.3;6;
83781;03/08/1980;0000;14.6;84;931.5;3.3;10;
83781;03/08/1980;1200;13.3;87;932.5;5.6;10;
83781;03/08/1980;1800;21.2;54;929;1.6;0;
83781;04/08/1980;0000;15.1;88;930.5;1.5;10;
83781;04/08/1980;1200;15.5;84;930.7;3.1;1;
83781;04/08/1980;1800;25;40;926.8;4.1;6;
83781;05/08/1980;0000;20.6;56;927.3;3.3;0;
83781;05/08/1980;1200;18.3;55;926.7;6.3;8;
83781;05/08/1980;1800;24.7;30;923.6;5;6;
83781;06/08/1980;0000;21;51;924.2;3.3;7;
83781;06/08/1980;1200;19.8;54;923.9;3.8;9;
83781;06/08/1980;1800;18.4;63;922.7;5;10;
83781;07/08/1980;0000;17;76;923.7;4;0;
83781;07/08/1980;1200;18;74;925.8;4.8;0;
83781;07/08/1980;1800;24.9;39;924.6;6.6;4;
83781;08/08/1980;0000;20.3;59;926.7;3.8;0;
83781;08/08/1980;1200;16;82;928.1;1.3;0;
83781;08/08/1980;1800;25.8;35;924.9;0.8;0;
83781;09/08/1980;0000;16.6;90;928.4;2.6;10;
83781;09/08/1980;1200;14.7;91;930.7;2.1;10;
83781;09/08/1980;1800;20;73;927.1;2.5;9;
83781;10/08/1980;0000;15.6;92;928.7;3.3;10;
83781;10/08/1980;1200;16.7;89;928.9;1.3;9;
83781;10/08/1980;1800;20.7;54;927.4;4.3;10;
83781;11/08/1980;0000;16.5;82;928.3;1.5;10;
83781;11/08/1980;1200;16.7;85;929.7;1.1;10;
83781;11/08/1980;1800;22.9;51;927.9;3.3;6;
83781;12/08/1980;0000;16.2;84;931.3;3.1;10;
83781;12/08/1980;1200;15;86;932;4.1;10;
83781;12/08/1980;1800;14;89;931.5;3.6;10;
83781;13/08/1980;0000;14;87;931.3;5;10;
83781;13/08/1980;1200;15.7;82;931;6.8;8;
83781;13/08/1980;1800;23.6;56;927.8;2.1;6;
83781;14/08/1980;0000;16.6;86;930.3;1.6;10;
83781;14/08/1980;1200;14.5;98;931.1;1.1;10;
83781;14/08/1980;1800;23.9;47;928.1;1.6;9;
83781;15/08/1980;0000;16;90;929.5;1.6;10;
83781;15/08/1980;1200;15.9;90;929.8;2.5;10;
83781;15/08/1980;1800;18.4;77;926.6;0.5;10;
83781;16/08/1980;0000;16.4;94;927.4;2.5;10;
83781;16/08/1980;1200;13.8;99;926.8;0.5;10;
83781;16/08/1980;1800;26.5;37;923.7;3.6;5;
83781;17/08/1980;0000;21.5;66;925.2;2;0;
83781;17/08/1980;1200;21.6;58;925.7;2.1;0;
83781;17/08/1980;1800;20.2;69;924.4;8.3;10;
83781;18/08/1980;0000;17.1;88;926.3;3.5;8;
83781;18/08/1980;1200;15.7;99;927.4;2.1;10;
83781;18/08/1980;1800;27.2;55;925.8;1.5;0;
83781;19/08/1980;0000;19.6;83;926.2;3.1;0;
83781;19/08/1980;1200;17.3;99;927.8;3.3;10;
83781;19/08/1980;1800;29.6;42;924;2.6;0;
83781;20/08/1980;0000;23.7;64;925.6;1.3;0;
83781;20/08/1980;1200;17.7;93;927.4;0.8;10;
83781;20/08/1980;1800;26.6;57;923.7;0.7;0;
83781;21/08/1980;0000;22.6;78;925.1;2;8;
83781;21/08/1980;1200;19.8;83;927.7;7;0;
83781;21/08/1980;1800;26.4;55;923.9;5;2;
83781;22/08/1980;0000;22.7;58;925.3;3.8;0;
83781;22/08/1980;1200;21.2;65;925;1.5;10;
83781;22/08/1980;1800;28.4;32;923.9;3.3;10;
83781;23/08/1980;0000;24.5;48;923.8;3.1;10;
83781;23/08/1980;1200;17.1;98;927.9;2.8;10;
83781;23/08/1980;1800;16.1;84;926.7;3.8;10;
83781;24/08/1980;0000;14;89;929.4;4.3;10;
83781;24/08/1980;1200;14.3;92;927.5;4;10;
83781;24/08/1980;1800;17.5;93;923.5;2.5;10;
83781;25/08/1980;0000;17.6;94;924.9;0.5;0;
83781;25/08/1980;1200;17.5;96;925.1;2.3;10;
83781;25/08/1980;1800;26;54;921.9;4.5;10;
83781;26/08/1980;0000;15.8;93;925.2;3.3;10;
83781;26/08/1980;1200;16.9;93;927.1;2.8;10;
83781;26/08/1980;1800;14.5;88;927.5;5;10;
83781;27/08/1980;0000;11.2;88;932.4;3.8;10;
83781;27/08/1980;1200;11.9;81;935.1;3.8;10;
83781;27/08/1980;1800;12;86;935.3;3.3;10;
83781;28/08/1980;0000;11.2;95;935.9;5;10;
83781;28/08/1980;1200;12.6;82;936.7;5.8;10;
83781;28/08/1980;1800;17.1;66;933.1;5.3;10;
83781;29/08/1980;0000;12.8;85;934.8;3.6;3;
83781;29/08/1980;1200;12.1;87;933.8;5.1;10;
83781;29/08/1980;1800;20.6;56;930.3;1.8;9;
83781;30/08/1980;0000;14.4;83;931.2;2;7;
83781;30/08/1980;1200;13.9;77;930.6;4;5;
83781;30/08/1980;1800;23.1;49;927.1;2.6;8;
83781;31/08/1980;0000;17.8;72;928.6;2.1;7;
83781;31/08/1980;1200;16;86;928.9;4.1;8;
83781;31/08/1980;1800;27;18;924.8;3.3;0;
83781;01/09/1980;0000;22.4;61;926.7;1.3;0;
83781;01/09/1980;1200;18.7;66;927.6;2.1;8;
83781;01/09/1980;1800;27.3;42;924.3;3.1;10;
83781;02/09/1980;0000;18.2;87;928;5.8;10;
83781;02/09/1980;1200;16.7;92;925;4.1;10;
83781;02/09/1980;1800;21.2;71;922;3.6;10;
83781;03/09/1980;0000;17.4;93;922.9;1.6;10;
83781;03/09/1980;1200;18.4;80;922.7;3;10;
83781;03/09/1980;1800;26.6;43;920.2;5;10;
83781;04/09/1980;0000;19;87;922.2;1;10;
83781;04/09/1980;1200;17.9;67;925.5;4.5;8;
83781;04/09/1980;1800;20.2;53;923.8;3.1;8;
83781;05/09/1980;0000;13;80;927.4;3.3;10;
83781;05/09/1980;1200;12.7;70;929.9;5.6;10;
83781;05/09/1980;1800;18.6;50;927.5;4.3;0;
83781;06/09/1980;0000;12.3;78;930.1;4.6;10;
83781;06/09/1980;1200;13.6;78;930;5.5;10;
83781;06/09/1980;1800;18.5;62;928.3;4.3;7;
83781;07/09/1980;0000;11.8;85;930.3;4.3;0;
83781;07/09/1980;1200;14.4;83;929.7;6;10;
83781;07/09/1980;1800;25.8;51;926;1.6;0;
83781;08/09/1980;0000;17.2;84;928.1;3.1;0;
83781;08/09/1980;1200;16.9;85;929.7;3;0;
83781;08/09/1980;1800;29.6;39;925.3;3.3;4;
83781;09/09/1980;0000;23.8;59;926.5;2.6;0;
83781;09/09/1980;1200;20.8;80;929.1;1.6;10;
83781;09/09/1980;1800;23.4;61;926.7;3.5;10;
83781;10/09/1980;0000;19.5;84;928.8;3.5;10;
83781;10/09/1980;1200;14.2;89;931.2;2.5;10;
83781;10/09/1980;1800;15.4;85;929.6;4;10;
83781;11/09/1980;0000;14.5;89;931;3.6;10;
83781;11/09/1980;1200;15.8;87;930.8;3.6;10;
83781;11/09/1980;1800;20.1;75;928.8;4.1;10;
83781;12/09/1980;0000;16.9;91;931.1;5.6;10;
83781;12/09/1980;1200;17.4;87;931.5;4.5;10;
83781;12/09/1980;1800;20.4;72;929.3;3.3;10;
83781;13/09/1980;0000;18;85;931.6;4.1;10;
83781;13/09/1980;1200;18.4;77;930.9;6.1;10;
83781;13/09/1980;1800;20.2;73;928.1;3.6;10;
83781;14/09/1980;0000;18.2;82;927.8;2;0;
83781;14/09/1980;1200;16.5;86;926;1.6;10;
83781;14/09/1980;1800;26.8;39;921;3.8;7;
83781;15/09/1980;0000;21.6;51;921.8;5;10;
83781;15/09/1980;1200;19.3;72;922.3;2.1;10;
83781;15/09/1980;1800;24.6;49;919.6;4.5;10;
83781;16/09/1980;0000;19.5;72;923.3;5.6;10;
83781;16/09/1980;1200;13.8;90;924.9;2.1;10;
83781;16/09/1980;1800;14;86;924.2;1.8;10;
83781;17/09/1980;0000;10.3;89;928.8;2.5;10;
83781;17/09/1980;1200;10.2;66;930.7;4.5;10;
83781;17/09/1980;1800;14.8;56;927.2;5;8;
83781;18/09/1980;0000;10;77;926.6;5;0;
83781;18/09/1980;1200;10.2;95;928.1;5;10;
83781;18/09/1980;1800;15.8;86;924.8;1.1;10;
83781;19/09/1980;0000;14.1;94;926.9;1.5;10;
83781;19/09/1980;1200;16;85;928;1.1;10;
83781;19/09/1980;1800;20.3;65;924.8;3.6;10;
83781;20/09/1980;0000;18;80;925.3;3.3;10;
83781;20/09/1980;1200;18.6;78;925.4;3.3;8;
83781;20/09/1980;1800;25.6;55;922;3;2;
83781;21/09/1980;0000;17.4;89;924.5;3.3;10;
83781;21/09/1980;1200;17.2;90;925;3.6;10;
83781;21/09/1980;1800;21.3;66;921.9;4;10;
83781;22/09/1980;0000;18.6;89;923.5;5;10;
83781;22/09/1980;1200;10.8;82;929.3;4.1;10;
83781;22/09/1980;1800;13.6;61;928.7;4.5;10;
83781;23/09/1980;0000;10.1;69;930.9;4.5;10;
83781;23/09/1980;1200;11.7;62;930.8;4.1;3;
83781;23/09/1980;1800;15.5;63;928;3.8;10;
83781;24/09/1980;0000;11.9;82;929;4;10;
83781;24/09/1980;1200;12.8;82;928.7;4.1;10;
83781;24/09/1980;1800;19;56;925.1;4.1;10;
83781;25/09/1980;0000;12.4;82;927.7;3;10;
83781;25/09/1980;1200;13.3;77;928.4;3.6;10;
83781;25/09/1980;1800;15.8;60;926.7;3.8;10;
83781;26/09/1980;0000;11.2;75;929.6;2.3;8;
83781;26/09/1980;1200;12.4;68;930.9;6;6;
83781;26/09/1980;1800;15.5;54;929.3;5;10;
83781;27/09/1980;0000;10.6;83;930.2;5.3;10;
83781;27/09/1980;1200;13.6;62;929.3;7.1;7;
83781;27/09/1980;1800;19.8;40;925.2;4.3;6;
83781;28/09/1980;0000;12.4;75;925.5;3.3;7;
83781;28/09/1980;1200;10.9;91;920.7;5.8;10;
83781;28/09/1980;1800;17.3;81;919;2.6;10;
83781;29/09/1980;0000;16;88;920.1;0.5;10;
83781;29/09/1980;1200;17.1;76;923.5;1.6;5;
83781;29/09/1980;1800;25.2;38;921.5;3.6;0;
83781;30/09/1980;0000;15;92;924.6;1.6;10;
83781;30/09/1980;1200;17;81;927.4;4.5;2;
83781;30/09/1980;1800;24.5;51;925.6;3.8;0;
83781;01/10/1980;0000;16;85;928.8;3.8;10;
83781;01/10/1980;1200;19.7;73;929.4;9.1;6;
83781;01/10/1980;1800;24.7;62;927.3;6.1;5;
83781;02/10/1980;0000;18.8;85;929;3.8;10;
83781;02/10/1980;1200;19.7;92;931;2;2;
83781;02/10/1980;1800;27;45;926.5;1.8;6;
83781;03/10/1980;0000;20.8;75;928.6;1.6;1;
83781;03/10/1980;1200;20.1;64;929.8;2.6;1;
83781;03/10/1980;1800;29.2;38;925.8;1.5;0;
83781;04/10/1980;0000;22.6;53;927.1;1.8;0;
83781;04/10/1980;1200;21.3;55;926.5;0.8;3;
83781;04/10/1980;1800;28.7;25;923.6;3.3;1;
83781;05/10/1980;0000;23.7;39;924.5;3.3;0;
83781;05/10/1980;1200;16;79;928.7;6;10;
83781;05/10/1980;1800;15.2;78;928.5;4.1;10;
83781;06/10/1980;0000;13.4;84;931.1;3.3;10;
83781;06/10/1980;1200;13.6;81;931.8;4.1;10;
83781;06/10/1980;1800;13.2;80;929.9;5;10;
83781;07/10/1980;0000;12;87;931.5;4.8;10;
83781;07/10/1980;1200;13.6;78;929.4;6.8;10;
83781;07/10/1980;1800;13.6;86;926.7;6.6;10;
83781;08/10/1980;0000;13.3;93;928.8;4.8;10;
83781;08/10/1980;1200;14.5;97;927.5;3.6;10;
83781;08/10/1980;1800;23;62;922.7;3.5;5;
83781;09/10/1980;0000;19.5;86;924.5;3.3;10;
83781;09/10/1980;1200;20.6;76;924.8;5.3;10;
83781;09/10/1980;1800;23.3;66;922.5;4.6;10;
83781;10/10/1980;0000;15.5;72;926.8;1.6;10;
83781;10/10/1980;1200;15.1;84;928.7;2.3;10;
83781;10/10/1980;1800;18.8;71;926;4.1;10;
83781;11/10/1980;0000;14.8;81;927.1;5;10;
83781;11/10/1980;1200;15;89;927;4.1;10;
83781;11/10/1980;1800;15.8;94;923.5;3.5;10;
83781;12/10/1980;0000;15;94;923.9;4.1;10;
83781;12/10/1980;1200;15.6;95;923.8;1.6;10;
83781;12/10/1980;1800;18.7;79;922.6;2.5;10;
83781;13/10/1980;0000;13.8;91;925.7;3.3;10;
83781;13/10/1980;1200;14.7;92;928.1;3.8;10;
83781;13/10/1980;1800;16.9;81;926.9;4;10;
83781;14/10/1980;0000;15.2;89;928.1;4.6;10;
83781;14/10/1980;1200;17.6;66;928.8;4.1;6;
83781;14/10/1980;1800;19.3;60;927.5;4.8;10;
83781;15/10/1980;0000;15;87;929.3;4;10;
83781;15/10/1980;1200;16.4;72;929.8;5.3;6;
83781;15/10/1980;1800;19.4;68;927.5;5;10;
83781;16/10/1980;0000;15.8;79;929.5;5;10;
83781;16/10/1980;1200;18;70;929.2;4.5;7;
83781;16/10/1980;1800;22.5;60;926.3;3.3;6;
83781;17/10/1980;0000;16.5;85;928.2;3.3;4;
83781;17/10/1980;1200;19.2;78;928.6;3;1;
83781;17/10/1980;1800;29;35;924.8;3.8;7;
83781;18/10/1980;0000;20.9;80;926.6;2.1;0;
83781;18/10/1980;1200;23.3;67;927.4;1.1;1;
83781;18/10/1980;1800;30.1;37;923.9;2.1;6;
83781;19/10/1980;0000;24.7;56;925.2;2.1;0;
83781;19/10/1980;1200;24.3;55;926.5;2.1;0;
83781;19/10/1980;1800;30.6;31;922.4;5.6;5;
83781;20/10/1980;0000;26.7;45;924.3;2.3;4;
83781;20/10/1980;1200;25.6;60;926.1;2.5;7;
83781;20/10/1980;1800;31.8;25;922.6;4.6;6;
83781;21/10/1980;0000;26.3;46;923.5;2.1;0;
83781;21/10/1980;1200;24.2;63;923.6;1.6;6;
83781;21/10/1980;1800;32.3;26;920.5;4.8;7;
83781;22/10/1980;0000;27.5;41;922.8;2.6;2;
83781;22/10/1980;1200;25.8;61;922.2;1;0;
83781;22/10/1980;1800;32.8;29;919.8;5;8;
83781;23/10/1980;0000;19.8;87;925.7;7.8;10;
83781;23/10/1980;1200;19.3;98;927.7;3.6;10;
83781;23/10/1980;1800;18.4;79;926.8;4.6;10;
83781;24/10/1980;0000;16.8;86;928.8;4.1;10;
83781;24/10/1980;1200;18.2;85;929.8;2.8;10;
83781;24/10/1980;1800;18.1;85;927.9;3.3;10;
83781;25/10/1980;0000;16.7;89;929.6;3.3;10;
83781;25/10/1980;1200;19.1;83;929.6;3.3;10;
83781;25/10/1980;1800;26.8;58;926.2;4.1;6;
83781;26/10/1980;0000;18.4;92;928;2.5;10;
83781;26/10/1980;1200;21.4;83;927.2;2.5;0;
83781;26/10/1980;1800;32.6;37;923.3;3.8;6;
83781;27/10/1980;0000;24.4;69;924.5;3.3;3;
83781;27/10/1980;1200;27.3;59;922.7;2.6;3;
83781;27/10/1980;1800;32.8;35;919.9;5;7;
83781;28/10/1980;0000;22.2;96;922.6;3.5;10;
83781;28/10/1980;1200;24.4;72;921.3;1.3;2;
83781;28/10/1980;1800;31.4;38;919.7;6.5;10;
83781;29/10/1980;0000;22.4;83;923.6;2.8;6;
83781;29/10/1980;1200;23;63;923.2;5;10;
83781;29/10/1980;1800;30.2;53;920.2;0.7;7;
83781;30/10/1980;0000;26.4;59;921;1.6;0;
83781;30/10/1980;1200;25.6;62;920.3;5.3;7;
83781;30/10/1980;1800;29.4;47;918.7;8.3;8;
83781;31/10/1980;0000;22;79;920.9;0.7;2;
83781;31/10/1980;1200;16.8;89;925.3;5.5;10;
83781;31/10/1980;1800;15.5;84;925.8;4.8;10;
83781;01/11/1980;0000;14.6;76;928.2;4.1;10;
83781;01/11/1980;1200;15.8;68;929.2;5.6;8;
83781;01/11/1980;1800;18.6;62;927.1;3.3;9;
83781;02/11/1980;0000;14.6;81;928.9;6.5;10;
83781;02/11/1980;1200;16;76;929.6;6;10;
83781;02/11/1980;1800;22.2;61;926.5;4.8;8;
83781;03/11/1980;0000;17.2;80;927.4;3.1;10;
83781;03/11/1980;1200;19;75;928.1;3.6;9;
83781;03/11/1980;1800;25.5;58;925.5;2.6;9;
83781;04/11/1980;0000;18;85;927.1;2.3;10;
83781;04/11/1980;1200;20.4;76;926.1;4.1;10;
83781;04/11/1980;1800;24.8;62;922.6;4.8;9;
83781;05/11/1980;0000;18.8;80;924.6;4;10;
83781;05/11/1980;1200;21;77;923.9;2.6;8;
83781;05/11/1980;1800;29.6;39;919.8;4.1;9;
83781;06/11/1980;0000;20.6;87;921.3;0.8;0;
83781;06/11/1980;1200;25;54;920;2.5;2;
83781;06/11/1980;1800;30.3;35;916.9;4.6;9;
83781;07/11/1980;0000;24.3;59;917.4;3;2;
83781;07/11/1980;1200;22.1;69;917.4;6.6;8;
83781;07/11/1980;1800;28;40;914.7;8.1;6;
83781;08/11/1980;0000;18.2;88;918.6;3;8;
83781;08/11/1980;1200;19.2;94;919;1.3;10;
83781;08/11/1980;1800;23.2;79;916.8;4.6;10;
83781;09/11/1980;0000;20.2;90;918.9;0;10;
83781;09/11/1980;1200;21.3;83;919.8;2.1;10;
83781;09/11/1980;1800;26.4;63;917.7;3.8;9;
83781;10/11/1980;0000;22.7;83;920.5;2.1;9;
83781;10/11/1980;1200;22.5;77;922.7;4.1;10;
83781;10/11/1980;1800;25.2;68;920.7;3.3;10;
83781;11/11/1980;0000;20;93;923.2;2.3;10;
83781;11/11/1980;1200;19.2;92;924.3;2.1;10;
83781;11/11/1980;1800;20.4;80;923.5;3.3;10;
83781;12/11/1980;0000;16.4;86;925.8;4.3;10;
83781;12/11/1980;1200;18.6;73;926.6;6.6;10;
